7.42888 -139.81729 0
-0.22001 -138.83978 -0.05887
2.5883 -139.50133 -0.03616
11.38723 -137.94727 0.03758
17.61001 -135.88955 -0.12173
5.93106 -136.35561 -0.08583
-5.05993 -143.4261 0.05089
2.21863 -138.63715 0.08267
15.02186 -142.85933 -0.09482
3.44034 -139.59672 -0.01888
8.32141 -145.40195 -0.01026
135.71356 2.24087 1.57079
137.18166 -1.75486 1.44814
133.04869 11.48087 1.52744
139.92082 -0.9166 1.44493
131.73179 19.28122 1.63295
138.38303 8.67027 1.50289
131.14248 8.2818 1.56091
124.19207 9.05676 1.64998
135.9243 -8.66241 1.55912
136.77143 -5.72338 1.51917
130.90306 6.86323 1.53131
-126.34529 5.31989 4.71238
-122.88386 3.32983 4.89614
-125.2904 20.31578 4.7241
-116.03624 7.94737 4.75483
-123.74997 12.65369 4.73423
-123.44514 -6.82853 4.71018
-118.64335 14.35594 4.5611
-130.27394 3.07931 4.85948
-132.43694 4.92099 4.74073
-121.85781 4.79997 4.72553
-138.28878 -6.2947 4.72836
136.77586 2.8395 1.57079
137.26981 -0.8416 1.49334
137.52623 -9.83289 1.68464
129.13507 7.11393 1.55196
135.83882 16.43611 1.66379
125.06148 16.9148 1.60064
135.69856 11.97448 1.59917
143.1454 -8.74089 1.50767
132.01208 16.73048 1.52574
147.82463 10.91533 1.61155
139.41249 1.05217 1.56618
6.56925 -135.1295 0
-1.7865 -131.7914 -0.08401
5.69457 -135.62358 0.23099
23.6519 -122.60039 -0.084
11.47398 -130.01889 -0.08315
20.53122 -129.76868 0.1345
4.14052 -133.07241 -0.0516
5.4471 -148.52658 -0.05141
17.81732 -126.75893 -0.01206
2.20536 -136.22205 -0.11987
-13.13846 -142.68806 0.0295
-1.02239 142.05879 3.14159
1.43143 126.31503 3.11511
5.93638 141.28202 3.18041
-2.32398 136.79828 3.20789
-2.65256 144.7842 3.24524
-3.46335 143.93116 3.11322
-0.36707 142.41505 3.08776
1.51377 150.90249 3.10336
-5.59485 132.16212 3.14065
-3.7703 138.93103 3.06235
-0.55697 135.89458 3.20039
-141.62869 -9.96344 4.71238
-142.79369 -4.10711 4.6659
-133.14348 -18.58956 4.55382
-133.0853 -3.04352 4.68517
-145.28687 -4.17835 4.6997
-143.59003 -20.09864 4.7628
-137.54716 -20.95658 4.73307
-149.06429 -6.68914 4.74547
-149.54481 -10.79529 4.80216
-150.55534 -5.82769 4.61495
-158.20759 -15.7831 4.81882
-131.77979 -2.48699 4.71238
-131.44706 12.84614 4.64532
-123.62132 -6.32517 4.80359
-123.37662 -10.05668 4.65343
-135.2384 1.00421 4.73554
-132.41909 -12.7686 4.81938
-130.71589 -7.07495 4.6963
-135.96198 2.6931 4.90693
-137.06555 -3.83932 4.68629
-128.49084 -5.65948 4.66455
-131.0139 14.86505 4.69371
-4.23555 -135.48699 0
-9.43987 -139.72874 0.16275
-10.8909 -154.57908 0.00051
-2.31239 -155.95442 -0.02942
-6.47925 -146.16488 0.05124
-14.35819 -147.21937 0.0767
4.49704 -138.66573 -0.00743
-4.59488 -142.03414 0.01932
-9.73454 -145.89018 -0.01988
-4.72093 -126.6694 -0.02539
-10.7682 -123.04356 -0.07386
142.18908 0.97475 1.57079
138.15277 2.57345 1.70341
130.81433 -4.222 1.58349
133.70227 10.20955 1.55397
137.93767 14.83529 1.62494
144.98208 0.30215 1.64741
134.87865 0.47444 1.4377
144.94329 2.71723 1.53721
136.7458 5.78928 1.5493
129.27952 -6.51461 1.55943
136.50975 4.27462 1.43051
7.52649 138.82239 3.14159
6.09415 129.28228 3.10869
-7.46686 135.98565 3.1049
8.10823 138.2968 3.19945
15.62915 134.27597 3.14953
15.98231 134.07357 3.07264
9.18284 130.51085 3.23187
3.10869 130.862 3.17589
1.37002 147.13475 3.12435
11.48224 133.17701 3.17496
-0.58836 143.72762 3.29982
2.2633 -141.6676 0
0.56475 -130.39874 -0.13066
0.56149 -135.85375 -0.01875
10.50659 -143.89629 -0.03893
-5.35289 -147.13031 -0.06695
0.04913 -140.45431 -0.00877
12.78551 -152.09069 -0.01159
6.68096 -130.64393 0.0335
10.03049 -134.44871 -0.04909
13.14754 -134.96372 -0.11263
4.91724 -135.01016 -0.04394
