-7.42888 139.81729 0
-14.53026 138.26682 0.02861
-17.28379 148.26684 -0.01804
-12.98678 138.75914 -0.01055
-10.83053 139.40333 -0.05314
-9.56752 138.75188 0.00642
-7.97501 132.72723 -0.00777
-5.11022 141.00246 0.09472
-12.71453 141.62118 -0.10863
-5.1342 130.55942 -0.15715
-24.40566 127.61543 0.0969
-2.24086 135.71356 4.71238
-12.60258 128.2533 4.73063
2.75167 121.31966 4.77547
-0.22903 135.84016 4.75961
2.53888 138.87435 4.71157
-3.74779 128.16892 4.55273
-5.5062 139.88815 4.7204
5.43949 140.39563 4.68814
4.34284 131.59451 4.75731
-5.90445 132.01841 4.8095
8.67157 135.43808 4.77465
5.3199 126.34529 1.57079
6.8779 122.71314 1.50433
-2.89358 121.06865 1.53646
6.93646 128.82873 1.56121
0.71643 132.16318 1.55983
1.01847 126.17854 1.61295
-5.40747 134.94209 1.54233
6.01877 117.30197 1.50147
0.01997 120.66631 1.50685
15.38294 132.12159 1.51649
5.75879 128.18078 1.68483
-2.83948 136.77587 4.71238
1.36118 143.47263 4.82842
-3.12706 150.61677 4.81027
-1.28312 130.4264 4.75684
-4.3545 140.58452 4.74815
-2.49023 132.78066 4.67051
-6.85075 131.61732 4.76217
7.16036 146.70651 4.66529
-5.04082 148.72766 4.71085
7.54398 137.89957 4.74797
5.84439 129.81406 4.70526
-6.56925 135.1295 0
3.25265 134.08289 0.22309
-8.15921 133.42101 0.06297
1.06163 142.61196 0.09397
-0.84589 134.73565 0.0138
-0.94365 145.85548 -0.02944
-10.13924 144.69934 0.11606
-21.97626 142.28157 0.1132
-0.53904 131.49641 -0.1021
-6.19612 134.51592 -0.06541
-10.00781 138.35264 0.15931
-1.02239 142.0588 3.14159
-3.39143 143.72385 3.23466
10.73673 141.28866 3.19736
0.68823 137.53017 2.95792
10.65092 147.58154 3.09153
-4.29883 154.98781 3.02232
2.71102 134.40341 3.24245
-2.41617 142.61306 3.15759
-0.5638 141.56252 3.13669
-2.19093 147.93251 3.12776
-10.01208 144.88486 3.00427
-9.96344 141.6287 1.57079
-17.02559 136.14082 1.6144
-9.04355 144.07025 1.62592
-19.74923 134.76223 1.54316
-13.90636 142.21689 1.62482
-16.87053 142.98316 1.54144
-21.65656 151.31478 1.61857
-15.83292 150.92815 1.65393
-12.09009 155.5901 1.54572
-11.76177 140.65544 1.60791
-7.62526 133.53179 1.50235
-2.48699 131.77979 1.57079
-5.31368 126.85093 1.51188
-4.37541 133.98893 1.70451
-3.0135 138.94942 1.65658
-10.40736 127.3135 1.51084
-6.59598 130.74566 1.52197
11.97083 113.16596 1.46278
-13.3521 128.4394 1.55813
-7.89166 123.27702 1.55938
-1.39104 123.96012 1.5784
-5.42962 127.53209 1.64061
4.23555 135.48699 0
-3.91723 126.61065 -0.00416
5.75333 130.24507 -0.1069
3.44493 130.10844 0.06655
7.25623 139.74571 -0.11918
2.8752 132.06576 0.04566
3.68706 134.53122 0.01887
3.44997 132.33372 0.06846
-1.63962 142.4675 0.10498
2.05246 138.65883 0.01862
10.0936 135.70514 0.10179
-0.97473 142.18909 4.71238
3.68258 141.51671 4.76381
7.8773 148.63224 4.65533
4.2927 136.76031 4.64948
4.89479 149.35403 4.82464
-2.94434 148.09716 4.67657
-7.69307 149.04906 4.64843
9.89667 147.38515 4.77749
7.89166 137.50152 4.73011
2.0104 134.75451 4.66256
-5.32305 147.50738 4.67689
7.5265 138.82239 3.14159
1.34763 144.38359 3.17672
1.35711 138.9152 3.13464
-4.66318 139.83826 3.12313
12.7833 143.27739 3.12154
-2.24336 139.50674 3.01509
8.33638 140.07281 3.17735
4.1832 136.00397 3.15035
6.05451 147.6195 3.17466
24.60033 143.89738 3.22399
10.06077 148.43896 3.13897
-2.2633 141.6676 0
8.22024 143.32638 0.11772
-1.02809 134.41466 0.03927
11.11365 135.67898 -0.02782
4.363 144.08604 -0.03559
-0.95637 142.93173 -0.03696
5.43018 155.20847 0.06193
-8.75118 148.67828 -0.0681
8.25379 135.72867 -0.05273
4.08628 136.23599 0.03839
-0.95291 135.08672 0.03562
