128.28467 142.05816 1.57079
133.41003 148.96229 1.57025
130.67102 141.64324 1.56406
122.42113 141.47505 1.62772
132.56625 146.73983 1.47034
136.25918 139.57854 1.49989
133.26917 135.84062 1.43733
125.51248 151.88538 1.56662
133.89759 144.84254 1.51145
130.71545 137.79122 1.58542
124.34481 132.02505 1.64298
-142.05815 128.28468 4.71238
-147.06945 122.42625 4.74134
-146.63913 129.75965 4.72982
-139.09964 123.4714 4.81819
-139.8311 123.05298 4.63185
-145.19464 119.80556 4.59196
-149.44149 127.66004 4.82342
-143.93967 131.47907 4.63705
-135.42488 124.29252 4.74726
-140.71923 116.35122 4.81074
-149.81193 136.0368 4.8317
-133.1544 138.66663 4.71238
-136.24993 143.57207 4.80909
-134.20042 142.4464 4.70187
-131.0358 124.0619 4.79806
-128.95572 147.3457 4.73502
-115.18851 142.6374 4.62559
-135.53063 140.73717 4.72605
-132.35544 144.9893 4.73153
-147.49687 140.81618 4.69996
-132.54796 132.29322 4.75764
-134.45791 137.33877 4.78503
138.66663 133.15439 1.57079
149.49241 132.6799 1.61242
130.40329 135.05296 1.55557
150.65126 121.04261 1.64381
141.18596 134.31247 1.55007
141.08371 131.46113 1.46076
127.51537 138.78669 1.54806
136.54346 135.75653 1.5834
138.86789 134.17431 1.61899
134.12179 133.34164 1.63712
133.86439 122.9807 1.57125
2.1193 257.99999 3.14159
-4.84022 254.23572 3.07442
-4.03272 249.89705 3.08216
9.3541 260.01248 3.21066
-2.16989 276.29778 3.11166
-11.6906 263.76608 3.12766
-2.82111 261.69975 3.21234
-0.68375 258.38305 3.16172
-6.72906 265.53631 3.2189
1.38301 259.56859 3.13522
-2.89044 257.99225 3.28847
2.11931 257.99999 3.14159
-11.85972 261.18939 3.12216
-9.0553 257.08591 3.18992
-0.92486 261.94874 3.02243
1.2415 270.62475 3.02819
6.89514 258.12695 3.21529
0.01373 258.31753 3.05763
5.44214 242.87881 3.24137
-2.76794 257.63124 3.23278
6.54843 267.78678 3.08303
-1.66861 254.31104 3.09533
-0.73559 258.00016 3.14159
-5.84096 246.08465 3.09595
10.3655 250.44687 3.27099
-6.4334 251.94507 3.09513
-1.84601 252.08027 3.16687
14.99032 250.06916 3.20287
-3.21958 251.9115 3.28415
-16.54512 250.37773 3.22355
-2.97294 267.68503 3.2835
9.03433 259.96814 3.18809
7.14922 261.09599 3.1607
-0.73558 258.00016 3.14159
-5.70098 259.3875 3.14406
-6.10447 267.39902 3.12067
1.24343 255.49684 2.99543
4.56046 251.50318 3.36984
-13.68063 263.18192 3.02928
-7.00314 256.7547 3.09023
-8.12958 246.78358 3.09302
-0.05493 252.21393 3.11389
-13.00458 258.05765 3.1192
8.02455 255.06067 3.14092
-137.96899 130.20662 4.71238
-138.42388 134.37609 4.69562
-135.79735 131.53318 4.75744
-140.77227 125.55229 4.60968
-131.89643 140.16834 4.63269
-147.41471 131.98314 4.79801
-143.146 127.18763 4.69602
-135.0725 134.47226 4.61467
-135.1739 126.41937 4.76009
-139.11316 128.41 4.65677
-127.02749 133.29195 4.69849
130.2066 137.969 1.57079
145.15102 146.27417 1.69511
132.91475 148.26356 1.51316
142.83224 143.87449 1.59102
113.57411 129.39644 1.62698
142.15193 134.91172 1.58538
125.64465 140.03339 1.60356
126.54565 135.82679 1.4793
122.1713 138.86014 1.47601
138.10162 139.1395 1.51735
129.39822 137.32897 1.56754
2.1192 257.99999 3.14159
-0.96976 255.56568 3.10586
-14.11987 248.64319 3.08878
2.29865 257.91088 3.13422
3.90429 272.32228 3.05397
7.22376 262.58768 3.19135
-2.12359 259.02436 3.16411
0.93102 254.7652 3.19021
11.85638 257.07162 3.15069
-9.48188 259.1688 3.12647
1.25918 253.21488 3.21885
2.11921 257.99999 3.14159
-5.5061 267.00202 3.04566
-14.66251 270.4558 3.22268
4.25143 261.74639 2.99375
-2.6799 258.63007 2.97546
10.65719 254.59401 3.16797
15.42968 258.31042 3.11688
4.56286 255.53084 3.2484
-6.7904 254.38908 3.10084
-1.5616 259.7766 3.23518
2.59707 259.52655 3.07705
133 127.54423 1.57079
134.06416 125.28852 1.55814
132.37532 131.22723 1.68046
137.89063 127.73172 1.34651
123.89724 126.71639 1.44894
129.71109 106.51438 1.45605
137.28723 127.6717 1.64709
142.91224 123.91578 1.60715
133.25754 129.31453 1.52824
133.16307 130.07478 1.51257
123.54452 132.51558 1.77335
-127.54423 133 4.71238
-131.44007 140.78491 4.59082
-130.38248 139.26879 4.79833
-124.11656 136.44857 4.89657
-118.96915 123.71133 4.66624
-124.67781 138.77771 4.59958
-119.28822 135.4035 4.53104
-127.68116 140.29903 4.67752
-112.57536 130.34839 4.86543
-121.65545 134.26217 4.7298
-121.52043 139.6647 4.7537
5.26321 280.48999 3.14159
11.15878 278.01987 3.18187
-1.51266 281.49585 3.30056
7.06663 274.46123 3.28441
3.48574 277.47912 3.13333
-13.11424 286.33511 2.9972
5.50628 285.27686 3.04629
12.81398 282.04707 3.16688
8.57242 282.27513 3.06013
7.09328 284.96312 3.04119
0.58974 281.14307 3.23475
5.26319 280.48999 3.14159
0.9023 289.76491 3.26032
-1.11829 280.73161 3.04465
1.42861 284.99899 3.19831
11.10198 292.51811 3.11232
20.22147 269.89538 3.05699
1.17624 285.57133 3.05875
16.49963 264.85326 3.07433
18.70422 270.451 3.11033
-4.07407 280.7457 3.17999
-0.55489 283.52964 3.20712
