7.42888 -139.81729 0
12.68699 -138.09767 0.08578
0.50478 -148.3273 0.02131
14.51993 -144.95947 -0.12866
0.57859 -140.17752 -0.01984
-10.3755 -143.83098 0.00179
11.09874 -133.35463 -0.00817
14.24163 -132.31334 -0.16693
11.10572 -140.94913 0.05772
6.63102 -135.37497 -0.0036
9.42418 -141.41991 -0.0723
135.71356 2.24087 1.57079
146.96646 -5.48985 1.65669
132.47973 3.99585 1.52835
157.09826 -1.81823 1.51683
131.54115 8.80149 1.53677
131.94351 -3.24565 1.74862
138.26472 8.28277 1.51915
135.84264 -2.70174 1.57938
141.84922 5.18528 1.52823
140.43779 5.8781 1.46818
138.95904 -2.11648 1.58733
-126.34529 5.31989 4.71238
-124.13459 3.62162 4.68983
-116.18881 -2.88132 4.71039
-134.87444 10.85543 4.71191
-123.17941 10.70229 4.60622
-129.97752 12.6011 4.8131
-130.27981 1.50049 4.64881
-112.65464 -0.11259 4.80705
-134.30321 9.27238 4.67087
-125.18613 10.00744 4.6296
-131.20418 2.31105 4.69824
136.77586 2.8395 1.57079
145.33974 3.06265 1.55788
135.2449 -0.98205 1.58995
138.18877 -3.83306 1.51389
137.08966 -7.7074 1.67385
133.70102 11.06291 1.46801
132.77239 7.56118 1.54234
136.79574 -0.97227 1.55779
143.67752 9.03213 1.62012
130.83753 10.8922 1.50915
139.01812 1.06534 1.67175
6.56925 -135.1295 0
7.55489 -134.63337 0.09408
1.84425 -129.03752 -0.00559
16.3187 -134.38314 -0.0334
16.63078 -138.79989 0.0877
16.90648 -141.85532 0.05208
1.98109 -119.26827 -0.01944
4.15483 -143.5225 -0.09064
-6.43082 -127.70847 0.02232
11.15596 -135.2615 -0.04225
8.54859 -145.01785 0.09753
-1.02239 142.05879 3.14159
8.65222 147.12672 3.08509
0.50705 141.55313 3.119
-13.63879 131.89582 3.12963
-2.53833 151.3351 3.09816
-3.14214 145.79839 3.23911
15.1649 143.21837 3.15412
-6.2519 145.07028 3.22398
-1.87029 141.34486 3.16631
6.74754 145.57491 3.06559
-3.67895 134.63887 3.16926
-141.62869 -9.96344 4.71238
-128.99358 -2.77052 4.66949
-131.40839 -13.29725 4.66329
-133.45138 -17.12567 4.61111
-147.79202 -12.80546 4.71556
-136.85358 -15.0645 4.65332
-145.41522 -2.54489 4.81689
-143.44126 -8.65401 4.72834
-137.07652 -7.42812 4.61508
-136.8004 -16.50416 4.63322
-140.38831 -14.49749 4.69495
-131.77979 -2.48699 4.71238
-128.05478 -0.24898 4.58787
-134.00161 -3.92303 4.54991
-149.2777 2.24684 4.70691
-139.21241 -1.18864 4.50032
-130.06626 1.55492 4.61257
-129.942 2.52329 4.72361
-116.49902 2.05024 4.83665
-119.41642 1.72861 4.65995
-131.92467 9.622 4.76439
-117.06005 -6.18182 4.51963
-4.23555 -135.48699 0
-2.20134 -123.94915 -0.08767
-3.05546 -126.03454 -0.00537
-8.352 -143.0683 0.11741
-10.05168 -139.37625 0.03446
-14.33572 -131.60875 -0.02683
11.85804 -130.59688 0.00716
-5.73454 -134.09822 0.1089
6.99214 -143.12499 0.04122
-1.97129 -134.62616 0.02398
-19.04259 -133.31469 -0.01284
142.18908 0.97475 1.57079
138.65311 5.35704 1.47451
142.15904 6.56891 1.67283
143.88425 -4.09753 1.60045
150.27986 0.30171 1.65337
142.733 -6.6871 1.6745
144.75944 -10.11343 1.55623
154.36043 2.88382 1.57437
134.31435 9.43739 1.54654
133.49179 2.28097 1.51385
144.02955 -2.1483 1.56015
7.52649 138.82239 3.14159
3.0578 129.34803 3.14392
1.01572 132.32066 3.09937
16.24211 141.8416 3.04857
9.93688 141.9183 3.10823
7.87194 140.54385 3.04645
-1.49098 115.15301 3.04703
1.77642 139.79188 3.13311
13.719 139.35074 2.98213
-0.65747 142.73464 3.15277
11.86258 141.7707 3.08912
2.2633 -141.6676 0
4.9938 -140.6673 0.14656
-3.3262 -148.34583 0.12463
3.56999 -144.68762 -0.04441
3.78334 -130.19226 0.03735
11.55315 -148.35925 -0.03944
-6.78313 -136.58432 -0.00615
6.37787 -141.74293 0.04432
-2.95894 -153.4155 0.01752
-0.87354 -139.21606 0.09463
-7.20418 -143.82917 0.02764
